country,province_state,date,deaths_day
Canada,"Northwest Territories",2020-03-13,0
Canada,Yukon,2020-03-13,0
Kosovo,,2020-03-13,0
Burma,,2020-03-13,0
"United Kingdom",Anguilla,2020-03-13,0
"United Kingdom","British Virgin Islands",2020-03-13,0
"United Kingdom","Turks and Caicos Islands",2020-03-13,0
"MS Zaandam",,2020-03-13,0
Botswana,,2020-03-13,0
Afghanistan,,2020-03-14,0
Albania,,2020-03-14,0
Algeria,,2020-03-14,1
Andorra,,2020-03-14,0
Angola,,2020-03-14,0
"Antigua and Barbuda",,2020-03-14,0
Argentina,,2020-03-14,0
Armenia,,2020-03-14,0
Australia,"Australian Capital Territory",2020-03-14,0
Australia,"New South Wales",2020-03-14,0
Australia,"Northern Territory",2020-03-14,0
Australia,Queensland,2020-03-14,0
Australia,"South Australia",2020-03-14,0
Australia,Tasmania,2020-03-14,0
Australia,Victoria,2020-03-14,0
Australia,"Western Australia",2020-03-14,0
Austria,,2020-03-14,0
Azerbaijan,,2020-03-14,0
Bahamas,,2020-03-14,0
Bahrain,,2020-03-14,0
Bangladesh,,2020-03-14,0
Barbados,,2020-03-14,0
Belarus,,2020-03-14,0
Belgium,,2020-03-14,1
Benin,,2020-03-14,0
Bhutan,,2020-03-14,0
Bolivia,,2020-03-14,0
"Bosnia and Herzegovina",,2020-03-14,0
Brazil,,2020-03-14,0
Brunei,,2020-03-14,0
Bulgaria,,2020-03-14,1
"Burkina Faso",,2020-03-14,0
"Cabo Verde",,2020-03-14,0
Cambodia,,2020-03-14,0
Cameroon,,2020-03-14,0
Canada,Alberta,2020-03-14,0
Canada,"British Columbia",2020-03-14,0
Canada,"Grand Princess",2020-03-14,0
Canada,Manitoba,2020-03-14,0
Canada,"New Brunswick",2020-03-14,0
Canada,"Newfoundland and Labrador",2020-03-14,0
Canada,"Nova Scotia",2020-03-14,0
Canada,Ontario,2020-03-14,0
Canada,"Prince Edward Island",2020-03-14,0
Canada,Quebec,2020-03-14,0
Canada,Saskatchewan,2020-03-14,0
"Central African Republic",,2020-03-14,0
Chad,,2020-03-14,0
Chile,,2020-03-14,0
China,Anhui,2020-03-14,0
China,Beijing,2020-03-14,0
China,Chongqing,2020-03-14,0
China,Fujian,2020-03-14,0
China,Gansu,2020-03-14,0
China,Guangdong,2020-03-14,0
China,Guangxi,2020-03-14,0
China,Guizhou,2020-03-14,0
China,Hainan,2020-03-14,0
China,Hebei,2020-03-14,0
China,Heilongjiang,2020-03-14,0
China,Henan,2020-03-14,0
China,"Hong Kong",2020-03-14,0
China,Hubei,2020-03-14,13
China,Hunan,2020-03-14,0
China,"Inner Mongolia",2020-03-14,0
China,Jiangsu,2020-03-14,0
China,Jiangxi,2020-03-14,0
China,Jilin,2020-03-14,0
China,Liaoning,2020-03-14,0
China,Macau,2020-03-14,0
China,Ningxia,2020-03-14,0
China,Qinghai,2020-03-14,0
China,Shaanxi,2020-03-14,0
China,Shandong,2020-03-14,0
China,Shanghai,2020-03-14,0
China,Shanxi,2020-03-14,0
China,Sichuan,2020-03-14,0
China,Tianjin,2020-03-14,0
China,Tibet,2020-03-14,0
China,Xinjiang,2020-03-14,0
China,Yunnan,2020-03-14,0
China,Zhejiang,2020-03-14,0
Colombia,,2020-03-14,0
"Congo (Brazzaville)",,2020-03-14,0
"Congo (Kinshasa)",,2020-03-14,0
"Costa Rica",,2020-03-14,0
"Cote d'Ivoire",,2020-03-14,0
Croatia,,2020-03-14,0
"Diamond Princess",,2020-03-14,0
Cuba,,2020-03-14,0
Cyprus,,2020-03-14,0
Czechia,,2020-03-14,0
Denmark,"Faroe Islands",2020-03-14,0
Denmark,Greenland,2020-03-14,0
Denmark,,2020-03-14,1
Djibouti,,2020-03-14,0
"Dominican Republic",,2020-03-14,0
Ecuador,,2020-03-14,2
Egypt,,2020-03-14,0
"El Salvador",,2020-03-14,0
"Equatorial Guinea",,2020-03-14,0
Eritrea,,2020-03-14,0
Estonia,,2020-03-14,0
Eswatini,,2020-03-14,0
Ethiopia,,2020-03-14,0
Fiji,,2020-03-14,0
Finland,,2020-03-14,0
France,"French Guiana",2020-03-14,0
France,"French Polynesia",2020-03-14,0
France,Guadeloupe,2020-03-14,0
France,Mayotte,2020-03-14,0
France,"New Caledonia",2020-03-14,0
France,Reunion,2020-03-14,0
France,"Saint Barthelemy",2020-03-14,0
France,"St Martin",2020-03-14,0
France,Martinique,2020-03-14,0
France,,2020-03-14,12
Gabon,,2020-03-14,0
Gambia,,2020-03-14,0
Georgia,,2020-03-14,0
Germany,,2020-03-14,2
Ghana,,2020-03-14,0
Greece,,2020-03-14,2
Guatemala,,2020-03-14,0
Guinea,,2020-03-14,0
Guyana,,2020-03-14,0
Haiti,,2020-03-14,0
"Holy See",,2020-03-14,0
Honduras,,2020-03-14,0
Hungary,,2020-03-14,0
Iceland,,2020-03-14,0
India,,2020-03-14,0
Indonesia,,2020-03-14,1
Iran,,2020-03-14,97
Iraq,,2020-03-14,1
Ireland,,2020-03-14,1
Israel,,2020-03-14,0
Italy,,2020-03-14,175
Jamaica,,2020-03-14,0
Japan,,2020-03-14,3
Jordan,,2020-03-14,0
Kazakhstan,,2020-03-14,0
Kenya,,2020-03-14,0
"Korea, South",,2020-03-14,6
Kuwait,,2020-03-14,0
Kyrgyzstan,,2020-03-14,0
Latvia,,2020-03-14,0
Lebanon,,2020-03-14,0
Liberia,,2020-03-14,0
Liechtenstein,,2020-03-14,0
Lithuania,,2020-03-14,0
Luxembourg,,2020-03-14,1
Madagascar,,2020-03-14,0
Malaysia,,2020-03-14,0
Maldives,,2020-03-14,0
Malta,,2020-03-14,0
Mauritania,,2020-03-14,0
Mauritius,,2020-03-14,0
Mexico,,2020-03-14,0
Moldova,,2020-03-14,0
Monaco,,2020-03-14,0
Mongolia,,2020-03-14,0
Montenegro,,2020-03-14,0
Morocco,,2020-03-14,0
Namibia,,2020-03-14,0
Nepal,,2020-03-14,0
Netherlands,Aruba,2020-03-14,0
Netherlands,Curacao,2020-03-14,0
Netherlands,"Sint Maarten",2020-03-14,0
Netherlands,,2020-03-14,2
"New Zealand",,2020-03-14,0
Nicaragua,,2020-03-14,0
Niger,,2020-03-14,0
Nigeria,,2020-03-14,0
"North Macedonia",,2020-03-14,0
Norway,,2020-03-14,3
Oman,,2020-03-14,0
Pakistan,,2020-03-14,0
Panama,,2020-03-14,0
"Papua New Guinea",,2020-03-14,0
Paraguay,,2020-03-14,0
Peru,,2020-03-14,0
Philippines,,2020-03-14,3
Poland,,2020-03-14,1
Portugal,,2020-03-14,0
Qatar,,2020-03-14,0
Romania,,2020-03-14,0
Russia,,2020-03-14,0
Rwanda,,2020-03-14,0
"Saint Lucia",,2020-03-14,0
"Saint Vincent and the Grenadines",,2020-03-14,0
"San Marino",,2020-03-14,0
"Saudi Arabia",,2020-03-14,0
Senegal,,2020-03-14,0
Serbia,,2020-03-14,0
Seychelles,,2020-03-14,0
Singapore,,2020-03-14,0
Slovakia,,2020-03-14,0
Slovenia,,2020-03-14,1
Somalia,,2020-03-14,0
"South Africa",,2020-03-14,0
Spain,,2020-03-14,62
"Sri Lanka",,2020-03-14,0
Sudan,,2020-03-14,0
Suriname,,2020-03-14,0
Sweden,,2020-03-14,1
Switzerland,,2020-03-14,2
Taiwan*,,2020-03-14,0
Tanzania,,2020-03-14,0
Thailand,,2020-03-14,0
Togo,,2020-03-14,0
"Trinidad and Tobago",,2020-03-14,0
Tunisia,,2020-03-14,0
Turkey,,2020-03-14,0
Uganda,,2020-03-14,0
Ukraine,,2020-03-14,0
"United Arab Emirates",,2020-03-14,0
"United Kingdom",Bermuda,2020-03-14,0
"United Kingdom","Cayman Islands",2020-03-14,0
"United Kingdom","Channel Islands",2020-03-14,0
"United Kingdom",Gibraltar,2020-03-14,0
"United Kingdom","Isle of Man",2020-03-14,0
"United Kingdom",Montserrat,2020-03-14,0
"United Kingdom",,2020-03-14,13
Uruguay,,2020-03-14,0
US,,2020-03-14,7
Uzbekistan,,2020-03-14,0
Venezuela,,2020-03-14,0
Vietnam,,2020-03-14,0
Zambia,,2020-03-14,0
Zimbabwe,,2020-03-14,0
Canada,"Diamond Princess",2020-03-14,0
Dominica,,2020-03-14,0
Grenada,,2020-03-14,0
Mozambique,,2020-03-14,0
Syria,,2020-03-14,0
Timor-Leste,,2020-03-14,0
Belize,,2020-03-14,0
Canada,Recovered,2020-03-14,0
Laos,,2020-03-14,0
Libya,,2020-03-14,0
"West Bank and Gaza",,2020-03-14,0
Guinea-Bissau,,2020-03-14,0
Mali,,2020-03-14,0
"Saint Kitts and Nevis",,2020-03-14,0
Canada,"Northwest Territories",2020-03-14,0
Canada,Yukon,2020-03-14,0
Kosovo,,2020-03-14,0
Burma,,2020-03-14,0
"United Kingdom",Anguilla,2020-03-14,0
"United Kingdom","British Virgin Islands",2020-03-14,0
"United Kingdom","Turks and Caicos Islands",2020-03-14,0
"MS Zaandam",,2020-03-14,0
Botswana,,2020-03-14,0
Afghanistan,,2020-03-15,0
Albania,,2020-03-15,0
Algeria,,2020-03-15,1
Andorra,,2020-03-15,0
Angola,,2020-03-15,0
"Antigua and Barbuda",,2020-03-15,0
Argentina,,2020-03-15,0
Armenia,,2020-03-15,0
Australia,"Australian Capital Territory",2020-03-15,0
Australia,"New South Wales",2020-03-15,0
Australia,"Northern Territory",2020-03-15,0
Australia,Queensland,2020-03-15,0
Australia,"South Australia",2020-03-15,0
Australia,Tasmania,2020-03-15,0
Australia,Victoria,2020-03-15,0
Australia,"Western Australia",2020-03-15,0
Austria,,2020-03-15,0
Azerbaijan,,2020-03-15,0
Bahamas,,2020-03-15,0
Bahrain,,2020-03-15,0
Bangladesh,,2020-03-15,0
Barbados,,2020-03-15,0
Belarus,,2020-03-15,0
Belgium,,2020-03-15,0
Benin,,2020-03-15,0
Bhutan,,2020-03-15,0
Bolivia,,2020-03-15,0
"Bosnia and Herzegovina",,2020-03-15,0
Brazil,,2020-03-15,0
Brunei,,2020-03-15,0
Bulgaria,,2020-03-15,0
"Burkina Faso",,2020-03-15,0
"Cabo Verde",,2020-03-15,0
Cambodia,,2020-03-15,0
Cameroon,,2020-03-15,0
Canada,Alberta,2020-03-15,0
Canada,"British Columbia",2020-03-15,0
Canada,"Grand Princess",2020-03-15,0
Canada,Manitoba,2020-03-15,0
Canada,"New Brunswick",2020-03-15,0
Canada,"Newfoundland and Labrador",2020-03-15,0
Canada,"Nova Scotia",2020-03-15,0
Canada,Ontario,2020-03-15,0
Canada,"Prince Edward Island",2020-03-15,0
Canada,Quebec,2020-03-15,0
Canada,Saskatchewan,2020-03-15,0
"Central African Republic",,2020-03-15,0
Chad,,2020-03-15,0
Chile,,2020-03-15,0
China,Anhui,2020-03-15,0
China,Beijing,2020-03-15,0
China,Chongqing,2020-03-15,0
China,Fujian,2020-03-15,0
China,Gansu,2020-03-15,0
China,Guangdong,2020-03-15,0
China,Guangxi,2020-03-15,0
China,Guizhou,2020-03-15,0
China,Hainan,2020-03-15,0
China,Hebei,2020-03-15,0
China,Heilongjiang,2020-03-15,0
China,Henan,2020-03-15,0
China,"Hong Kong",2020-03-15,0
China,Hubei,2020-03-15,10
China,Hunan,2020-03-15,0
China,"Inner Mongolia",2020-03-15,0
China,Jiangsu,2020-03-15,0
China,Jiangxi,2020-03-15,0
China,Jilin,2020-03-15,0
China,Liaoning,2020-03-15,0
China,Macau,2020-03-15,0
China,Ningxia,2020-03-15,0
China,Qinghai,2020-03-15,0
China,Shaanxi,2020-03-15,0
China,Shandong,2020-03-15,0
China,Shanghai,2020-03-15,0
China,Shanxi,2020-03-15,0
China,Sichuan,2020-03-15,0
China,Tianjin,2020-03-15,0
China,Tibet,2020-03-15,0
China,Xinjiang,2020-03-15,0
China,Yunnan,2020-03-15,0
China,Zhejiang,2020-03-15,0
Colombia,,2020-03-15,0
"Congo (Brazzaville)",,2020-03-15,0
"Congo (Kinshasa)",,2020-03-15,0
"Costa Rica",,2020-03-15,0
"Cote d'Ivoire",,2020-03-15,0
Croatia,,2020-03-15,0
"Diamond Princess",,2020-03-15,0
Cuba,,2020-03-15,0
Cyprus,,2020-03-15,0
Czechia,,2020-03-15,0
Denmark,"Faroe Islands",2020-03-15,0
Denmark,Greenland,2020-03-15,0
Denmark,,2020-03-15,1
Djibouti,,2020-03-15,0
"Dominican Republic",,2020-03-15,0
Ecuador,,2020-03-15,0
Egypt,,2020-03-15,0
"El Salvador",,2020-03-15,0
"Equatorial Guinea",,2020-03-15,0
Eritrea,,2020-03-15,0
Estonia,,2020-03-15,0
Eswatini,,2020-03-15,0
Ethiopia,,2020-03-15,0
Fiji,,2020-03-15,0
Finland,,2020-03-15,0
France,"French Guiana",2020-03-15,0
France,"French Polynesia",2020-03-15,0
France,Guadeloupe,2020-03-15,0
France,Mayotte,2020-03-15,0
France,"New Caledonia",2020-03-15,0
France,Reunion,2020-03-15,0
France,"Saint Barthelemy",2020-03-15,0
France,"St Martin",2020-03-15,0
France,Martinique,2020-03-15,0
France,,2020-03-15,0
Gabon,,2020-03-15,0
Gambia,,2020-03-15,0
Georgia,,2020-03-15,0
Germany,,2020-03-15,2
Ghana,,2020-03-15,0
Greece,,2020-03-15,1
Guatemala,,2020-03-15,0
Guinea,,2020-03-15,0
Guyana,,2020-03-15,0
Haiti,,2020-03-15,0
"Holy See",,2020-03-15,0
Honduras,,2020-03-15,0
Hungary,,2020-03-15,1
Iceland,,2020-03-15,5
India,,2020-03-15,0
Indonesia,,2020-03-15,0
Iran,,2020-03-15,113
Iraq,,2020-03-15,0
Ireland,,2020-03-15,0
Israel,,2020-03-15,0
Italy,,2020-03-15,368
Jamaica,,2020-03-15,0
Japan,,2020-03-15,0
Jordan,,2020-03-15,0
Kazakhstan,,2020-03-15,0
Kenya,,2020-03-15,0
"Korea, South",,2020-03-15,3
Kuwait,,2020-03-15,0
Kyrgyzstan,,2020-03-15,0
Latvia,,2020-03-15,0
Lebanon,,2020-03-15,0
Liberia,,2020-03-15,0
Liechtenstein,,2020-03-15,0
Lithuania,,2020-03-15,0
Luxembourg,,2020-03-15,0
Madagascar,,2020-03-15,0
Malaysia,,2020-03-15,0
Maldives,,2020-03-15,0
Malta,,2020-03-15,0
Mauritania,,2020-03-15,0
Mauritius,,2020-03-15,0
Mexico,,2020-03-15,0
Moldova,,2020-03-15,0
Monaco,,2020-03-15,0
Mongolia,,2020-03-15,0
Montenegro,,2020-03-15,0
Morocco,,2020-03-15,0
Namibia,,2020-03-15,0
Nepal,,2020-03-15,0
Netherlands,Aruba,2020-03-15,0
Netherlands,Curacao,2020-03-15,0
Netherlands,"Sint Maarten",2020-03-15,0
Netherlands,,2020-03-15,8
"New Zealand",,2020-03-15,0
Nicaragua,,2020-03-15,0
Niger,,2020-03-15,0
Nigeria,,2020-03-15,0
"North Macedonia",,2020-03-15,0
Norway,,2020-03-15,0
Oman,,2020-03-15,0
Pakistan,,2020-03-15,0
Panama,,2020-03-15,0
"Papua New Guinea",,2020-03-15,0
Paraguay,,2020-03-15,0
Peru,,2020-03-15,0
Philippines,,2020-03-15,3
Poland,,2020-03-15,0
Portugal,,2020-03-15,0
Qatar,,2020-03-15,0
Romania,,2020-03-15,0
Russia,,2020-03-15,0
Rwanda,,2020-03-15,0
"Saint Lucia",,2020-03-15,0
"Saint Vincent and the Grenadines",,2020-03-15,0
"San Marino",,2020-03-15,0
"Saudi Arabia",,2020-03-15,0
Senegal,,2020-03-15,0
Serbia,,2020-03-15,0
Seychelles,,2020-03-15,0
Singapore,,2020-03-15,0
Slovakia,,2020-03-15,0
Slovenia,,2020-03-15,0
Somalia,,2020-03-15,0
"South Africa",,2020-03-15,0
Spain,,2020-03-15,94
"Sri Lanka",,2020-03-15,0
Sudan,,2020-03-15,0
Suriname,,2020-03-15,0
Sweden,,2020-03-15,1
Switzerland,,2020-03-15,1
Taiwan*,,2020-03-15,0
Tanzania,,2020-03-15,0
Thailand,,2020-03-15,0
Togo,,2020-03-15,0
"Trinidad and Tobago",,2020-03-15,0
Tunisia,,2020-03-15,0
Turkey,,2020-03-15,0
Uganda,,2020-03-15,0
Ukraine,,2020-03-15,0
"United Arab Emirates",,2020-03-15,0
"United Kingdom",Bermuda,2020-03-15,0
"United Kingdom","Cayman Islands",2020-03-15,0
"United Kingdom","Channel Islands",2020-03-15,0
"United Kingdom",Gibraltar,2020-03-15,0
"United Kingdom","Isle of Man",2020-03-15,0
"United Kingdom",Montserrat,2020-03-15,0
"United Kingdom",,2020-03-15,0
Uruguay,,2020-03-15,0
US,,2020-03-15,9
Uzbekistan,,2020-03-15,0
Venezuela,,2020-03-15,0
Vietnam,,2020-03-15,0
Zambia,,2020-03-15,0
Zimbabwe,,2020-03-15,0
Canada,"Diamond Princess",2020-03-15,0
Dominica,,2020-03-15,0
Grenada,,2020-03-15,0
Mozambique,,2020-03-15,0
Syria,,2020-03-15,0
Timor-Leste,,2020-03-15,0
Belize,,2020-03-15,0
Canada,Recovered,2020-03-15,0
Laos,,2020-03-15,0
Libya,,2020-03-15,0
"West Bank and Gaza",,2020-03-15,0
Guinea-Bissau,,2020-03-15,0
Mali,,2020-03-15,0
"Saint Kitts and Nevis",,2020-03-15,0
Canada,"Northwest Territories",2020-03-15,0
Canada,Yukon,2020-03-15,0
Kosovo,,2020-03-15,0
Burma,,2020-03-15,0
"United Kingdom",Anguilla,2020-03-15,0
"United Kingdom","British Virgin Islands",2020-03-15,0
"United Kingdom","Turks and Caicos Islands",2020-03-15,0
"MS Zaandam",,2020-03-15,0
Botswana,,2020-03-15,0
Afghanistan,,2020-03-16,0
Albania,,2020-03-16,0
Algeria,,2020-03-16,0
Andorra,,2020-03-16,0
Angola,,2020-03-16,0
"Antigua and Barbuda",,2020-03-16,0
Argentina,,2020-03-16,0
Armenia,,2020-03-16,0
Australia,"Australian Capital Territory",2020-03-16,0
Australia,"New South Wales",2020-03-16,0
Australia,"Northern Territory",2020-03-16,0
Australia,Queensland,2020-03-16,0
Australia,"South Australia",2020-03-16,0
Australia,Tasmania,2020-03-16,0
Australia,Victoria,2020-03-16,0
Australia,"Western Australia",2020-03-16,0
Austria,,2020-03-16,2
Azerbaijan,,2020-03-16,0
Bahamas,,2020-03-16,0
Bahrain,,2020-03-16,1
Bangladesh,,2020-03-16,0
Barbados,,2020-03-16,0
Belarus,,2020-03-16,0
Belgium,,2020-03-16,1
Benin,,2020-03-16,0
Bhutan,,2020-03-16,0
Bolivia,,2020-03-16,0
"Bosnia and Herzegovina",,2020-03-16,0
Brazil,,2020-03-16,0
Brunei,,2020-03-16,0
Bulgaria,,2020-03-16,0
"Burkina Faso",,2020-03-16,0
"Cabo Verde",,2020-03-16,0
Cambodia,,2020-03-16,0
Cameroon,,2020-03-16,0
Canada,Alberta,2020-03-16,0
Canada,"British Columbia",2020-03-16,3
Canada,"Grand Princess",2020-03-16,0
Canada,Manitoba,2020-03-16,0
Canada,"New Brunswick",2020-03-16,0
Canada,"Newfoundland and Labrador",2020-03-16,0
Canada,"Nova Scotia",2020-03-16,0
Canada,Ontario,2020-03-16,0
Canada,"Prince Edward Island",2020-03-16,0
Canada,Quebec,2020-03-16,0
Canada,Saskatchewan,2020-03-16,0
"Central African Republic",,2020-03-16,0
Chad,,2020-03-16,0
Chile,,2020-03-16,0
China,Anhui,2020-03-16,0
China,Beijing,2020-03-16,0
China,Chongqing,2020-03-16,0
China,Fujian,2020-03-16,0
China,Gansu,2020-03-16,0
China,Guangdong,2020-03-16,0
China,Guangxi,2020-03-16,0
China,Guizhou,2020-03-16,0
China,Hainan,2020-03-16,0
China,Hebei,2020-03-16,0
China,Heilongjiang,2020-03-16,0
China,Henan,2020-03-16,0
China,"Hong Kong",2020-03-16,0
China,Hubei,2020-03-16,14
China,Hunan,2020-03-16,0
China,"Inner Mongolia",2020-03-16,0
China,Jiangsu,2020-03-16,0
China,Jiangxi,2020-03-16,0
China,Jilin,2020-03-16,0
China,Liaoning,2020-03-16,0
China,Macau,2020-03-16,0
China,Ningxia,2020-03-16,0
China,Qinghai,2020-03-16,0
China,Shaanxi,2020-03-16,0
China,Shandong,2020-03-16,0
China,Shanghai,2020-03-16,0
China,Shanxi,2020-03-16,0
China,Sichuan,2020-03-16,0
China,Tianjin,2020-03-16,0
China,Tibet,2020-03-16,0
China,Xinjiang,2020-03-16,0
China,Yunnan,2020-03-16,0
China,Zhejiang,2020-03-16,0
Colombia,,2020-03-16,0
"Congo (Brazzaville)",,2020-03-16,0
"Congo (Kinshasa)",,2020-03-16,0
"Costa Rica",,2020-03-16,0
"Cote d'Ivoire",,2020-03-16,0
Croatia,,2020-03-16,0
"Diamond Princess",,2020-03-16,0
Cuba,,2020-03-16,0
Cyprus,,2020-03-16,0
Czechia,,2020-03-16,0
Denmark,"Faroe Islands",2020-03-16,0
Denmark,Greenland,2020-03-16,0
Denmark,,2020-03-16,1
Djibouti,,2020-03-16,0
"Dominican Republic",,2020-03-16,0
Ecuador,,2020-03-16,0
Egypt,,2020-03-16,0
"El Salvador",,2020-03-16,0
"Equatorial Guinea",,2020-03-16,0
Eritrea,,2020-03-16,0
Estonia,,2020-03-16,0
Eswatini,,2020-03-16,0
Ethiopia,,2020-03-16,0
Fiji,,2020-03-16,0
Finland,,2020-03-16,0
France,"French Guiana",2020-03-16,0
France,"French Polynesia",2020-03-16,0
France,Guadeloupe,2020-03-16,0
France,Mayotte,2020-03-16,0
France,"New Caledonia",2020-03-16,0
France,Reunion,2020-03-16,0
France,"Saint Barthelemy",2020-03-16,0
France,"St Martin",2020-03-16,0
France,Martinique,2020-03-16,1
France,,2020-03-16,57
Gabon,,2020-03-16,0
Gambia,,2020-03-16,0
Georgia,,2020-03-16,0
Germany,,2020-03-16,6
Ghana,,2020-03-16,0
Greece,,2020-03-16,0
Guatemala,,2020-03-16,1
Guinea,,2020-03-16,0
Guyana,,2020-03-16,0
Haiti,,2020-03-16,0
"Holy See",,2020-03-16,0
Honduras,,2020-03-16,0
Hungary,,2020-03-16,0
Iceland,,2020-03-16,-5
India,,2020-03-16,0
Indonesia,,2020-03-16,0
Iran,,2020-03-16,129
Iraq,,2020-03-16,0
Ireland,,2020-03-16,0
Israel,,2020-03-16,0
Italy,,2020-03-16,349
Jamaica,,2020-03-16,0
Japan,,2020-03-16,5
Jordan,,2020-03-16,0
Kazakhstan,,2020-03-16,0
Kenya,,2020-03-16,0
"Korea, South",,2020-03-16,0
Kuwait,,2020-03-16,0
Kyrgyzstan,,2020-03-16,0
Latvia,,2020-03-16,0
Lebanon,,2020-03-16,0
Liberia,,2020-03-16,0
Liechtenstein,,2020-03-16,0
Lithuania,,2020-03-16,0
Luxembourg,,2020-03-16,0
Madagascar,,2020-03-16,0
Malaysia,,2020-03-16,0
Maldives,,2020-03-16,0
Malta,,2020-03-16,0
Mauritania,,2020-03-16,0
Mauritius,,2020-03-16,0
Mexico,,2020-03-16,0
Moldova,,2020-03-16,0
Monaco,,2020-03-16,0
Mongolia,,2020-03-16,0
Montenegro,,2020-03-16,0
Morocco,,2020-03-16,0
Namibia,,2020-03-16,0
Nepal,,2020-03-16,0
Netherlands,Aruba,2020-03-16,0
Netherlands,Curacao,2020-03-16,0
Netherlands,"Sint Maarten",2020-03-16,0
Netherlands,,2020-03-16,4
"New Zealand",,2020-03-16,0
Nicaragua,,2020-03-16,0
Niger,,2020-03-16,0
Nigeria,,2020-03-16,0
"North Macedonia",,2020-03-16,0
Norway,,2020-03-16,0
Oman,,2020-03-16,0
Pakistan,,2020-03-16,0
Panama,,2020-03-16,0
"Papua New Guinea",,2020-03-16,0
Paraguay,,2020-03-16,0
Peru,,2020-03-16,0
Philippines,,2020-03-16,1
Poland,,2020-03-16,1
Portugal,,2020-03-16,0
Qatar,,2020-03-16,0
Romania,,2020-03-16,0
Russia,,2020-03-16,0
Rwanda,,2020-03-16,0
"Saint Lucia",,2020-03-16,0
"Saint Vincent and the Grenadines",,2020-03-16,0
"San Marino",,2020-03-16,2
"Saudi Arabia",,2020-03-16,0
Senegal,,2020-03-16,0
Serbia,,2020-03-16,0
Seychelles,,2020-03-16,0
Singapore,,2020-03-16,0
Slovakia,,2020-03-16,0
Slovenia,,2020-03-16,0
Somalia,,2020-03-16,0
"South Africa",,2020-03-16,0
Spain,,2020-03-16,53
"Sri Lanka",,2020-03-16,0
Sudan,,2020-03-16,0
Suriname,,2020-03-16,0
Sweden,,2020-03-16,3
Switzerland,,2020-03-16,0
Taiwan*,,2020-03-16,0
Tanzania,,2020-03-16,0
Thailand,,2020-03-16,0
Togo,,2020-03-16,0
"Trinidad and Tobago",,2020-03-16,0
Tunisia,,2020-03-16,0
Turkey,,2020-03-16,0
Uganda,,2020-03-16,0
Ukraine,,2020-03-16,0
"United Arab Emirates",,2020-03-16,0
"United Kingdom",Bermuda,2020-03-16,0
"United Kingdom","Cayman Islands",2020-03-16,1
"United Kingdom","Channel Islands",2020-03-16,0
"United Kingdom",Gibraltar,2020-03-16,0
"United Kingdom","Isle of Man",2020-03-16,0
"United Kingdom",Montserrat,2020-03-16,0
"United Kingdom",,2020-03-16,34
Uruguay,,2020-03-16,0
US,,2020-03-16,22
Uzbekistan,,2020-03-16,0
Venezuela,,2020-03-16,0
Vietnam,,2020-03-16,0
Zambia,,2020-03-16,0
Zimbabwe,,2020-03-16,0
Canada,"Diamond Princess",2020-03-16,0
Dominica,,2020-03-16,0
Grenada,,2020-03-16,0
Mozambique,,2020-03-16,0
Syria,,2020-03-16,0
Timor-Leste,,2020-03-16,0
Belize,,2020-03-16,0
Canada,Recovered,2020-03-16,0
Laos,,2020-03-16,0
Libya,,2020-03-16,0
"West Bank and Gaza",,2020-03-16,0
Guinea-Bissau,,2020-03-16,0
Mali,,2020-03-16,0
"Saint Kitts and Nevis",,2020-03-16,0
Canada,"Northwest Territories",2020-03-16,0
Canada,Yukon,2020-03-16,0
Kosovo,,2020-03-16,0
Burma,,2020-03-16,0
"United Kingdom",Anguilla,2020-03-16,0
"United Kingdom","British Virgin Islands",2020-03-16,0
"United Kingdom","Turks and Caicos Islands",2020-03-16,0
"MS Zaandam",,2020-03-16,0
Botswana,,2020-03-16,0
Afghanistan,,2020-03-17,0
Albania,,2020-03-17,0
Algeria,,2020-03-17,0
Andorra,,2020-03-17,0
Angola,,2020-03-17,0
"Antigua and Barbuda",,2020-03-17,0
Argentina,,2020-03-17,0
Armenia,,2020-03-17,0
Australia,"Australian Capital Territory",2020-03-17,0
Australia,"New South Wales",2020-03-17,2
Australia,"Northern Territory",2020-03-17,0
Australia,Queensland,2020-03-17,0
Australia,"South Australia",2020-03-17,0
Australia,Tasmania,2020-03-17,0
Australia,Victoria,2020-03-17,0
Australia,"Western Australia",2020-03-17,0
Austria,,2020-03-17,0
Azerbaijan,,2020-03-17,0
Bahamas,,2020-03-17,0
Bahrain,,2020-03-17,0
Bangladesh,,2020-03-17,0
Barbados,,2020-03-17,0
Belarus,,2020-03-17,0
Belgium,,2020-03-17,5
Benin,,2020-03-17,0
Bhutan,,2020-03-17,0
Bolivia,,2020-03-17,0
"Bosnia and Herzegovina",,2020-03-17,0
Brazil,,2020-03-17,1
Brunei,,2020-03-17,0
Bulgaria,,2020-03-17,0
"Burkina Faso",,2020-03-17,0
"Cabo Verde",,2020-03-17,0
Cambodia,,2020-03-17,0
Cameroon,,2020-03-17,0
Canada,Alberta,2020-03-17,0
Canada,"British Columbia",2020-03-17,0
Canada,"Grand Princess",2020-03-17,0
Canada,Manitoba,2020-03-17,0
Canada,"New Brunswick",2020-03-17,0
Canada,"Newfoundland and Labrador",2020-03-17,0
Canada,"Nova Scotia",2020-03-17,0
Canada,Ontario,2020-03-17,1
Canada,"Prince Edward Island",2020-03-17,0
Canada,Quebec,2020-03-17,0
Canada,Saskatchewan,2020-03-17,0
